"delivery_date","hour_ending","qse","dme","generation_resource_name","multi_hour_block_flag","block_indicator1","price1_rrspfr","price1_rrsffr","price1_rrsufr","price1_ecrs","price1_offec","price1_online_nonspin","price1_regup","price1_regdown","price1_offline_nonspin","quantity_mw1","block_indicator2","price2_rrspfr","price2_rrsffr","price2_rrsufr","price2_ecrs","price2_offec","price2_online_nonspin","price2_regup","price2_regdown","price2_offline_nonspin","quantity_mw2","block_indicator3","price3_rrspfr","price3_rrsffr","price3_rrsufr","price3_ecrs","price3_offec","price3_online_nonspin","price3_regup","price3_regdown","price3_offline_nonspin","quantity_mw3","block_indicator4","price4_rrspfr","price4_rrsffr","price4_rrsufr","price4_ecrs","price4_offec","price4_online_nonspin","price4_regup","price4_regdown","price4_offline_nonspin","quantity_mw4","block_indicator5","price5_rrspfr","price5_rrsffr","price5_rrsufr","price5_ecrs","price5_offec","price5_online_nonspin","price5_regup","price5_regdown","price5_offline_nonspin","quantity_mw5","p_posted_date"
"2024-10-02","21","QBEEP1","YHENI2","FAULKNER_BESS","N","V",,"0.0",,,,,,,,"5.0","V","0.96",,,"0.86",,,,,,"2.5","V","19.0",,,"18.9",,,,,,"1.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLCRA","YLCRA","FERGCC_CC1_2","N","V","1.2",,,"1.15",,,"1.4",,,"23.0","V","1.2",,,"1.15",,,,,,"23.0","V",,,,,,"5.0",,,,"71.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QSUE61","YSUE61","FIVEWSLR_BESS1","N","V","0.49",,,"0.49",,,,,,"29.4","V","8.75",,,,,,"8.75",,,"29.4","V","17.5",,,"17.5",,,"17.5",,,"29.4","V","35.0",,,,,,"35.0",,,"49.0","V","70.0",,,,,,"52.5",,,"39.2","2024-12-01"
"2024-10-02","21","QSUE61","YSUE61","FIVEWSLR_BESS1","N","V",,,,,,,,"0.65",,"29.4","V",,,,,,,,"1.13",,"39.2","V",,,,,,,,"2.13",,"39.2",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QTEN22","YFLOWE","FLAT_TOP_FLATU1","N","V","14.0",,,"14.0",,,,,,"1.0","V","74.0",,,"74.0",,,,,,"1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QTEN22","YFLOW2","FLOWERII_BESS1","N","V","14.0",,,"14.0",,,,,,"10.0","V","74.0",,,"74.0",,,,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLCRA","YLCRA","FPPYD1_FPP_G1_J01","N","V","1.2",,,"1.15",,"6.0","2.0",,,"9.0","V","1.2",,,"1.15",,"6.0",,,,"9.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLCRA","YLCRA","FPPYD1_FPP_G1_J01","N","V",,,,,,,,"14.0",,"9.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLCRA","YLCRA","FPPYD2_FPP_G3","N","V",,,,,,,,"28.0",,"12.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLCRA","YLCRA","FPPYD2_FPP_G3","N","V","1.2",,,"1.15",,"6.0","1.8",,,"12.0","V","1.2",,,"1.15",,"6.0",,,,"12.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QCALP","YCALP","FREC_CC1_1","N","V",,,,,,"3.0",,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QCALP","YCALP","FREC_CC1_2","N","V",,,,,,"3.0",,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QCALP","YCALP","FREC_CC2_1","N","V",,,,,,"3.0",,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QCALP","YCALP","FREC_CC2_2","N","V",,,,,,"3.0",,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QBEEP1","YHENI1","FRMRSVLW_BESS","N","V",,"0.0",,,,,,,,"5.0","V","0.96","0.0",,"0.86",,,,,,"2.5","V","19.0",,,"18.9",,"18.25",,,,"1.0","V","125.0",,,,,,,,,"2.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","FRNYPP_CC1_4","N","V",,,,,,,,"9.2",,"3.0","V",,,,,,,,"9.19",,"3.0","V",,,,,,,,"9.18",,"3.0","V",,,,,,,,"9.21",,"3.5",,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","FRNYPP_CC1_4","N","V","17.93",,,"17.93",,,,,,"15.0","V","17.83",,,"17.83",,,"15.18",,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","FRNYPP_CC1_6","N","V","18.35",,,"18.35",,,,,,"22.5","V","17.84",,,"17.84",,,"15.12",,,"22.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","FRNYPP_CC1_6","N","V",,,,,,,,"9.43",,"3.8","V",,,,,,,,"9.42",,"5.0","V",,,,,,,,"9.41",,"5.0","V",,,,,,,,"9.39",,"5.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","FRNYPP_CC2_4","N","V","19.39",,,"19.39",,,,,,"15.0","V","19.32",,,"19.32",,,"16.45",,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","FRNYPP_CC2_4","N","V",,,,,,,,"10.01",,"3.0","V",,,,,,,,"10.0",,"3.0","V",,,,,,,,"9.99",,"3.0","V",,,,,,,,"10.02",,"3.5",,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QSUE23","YPLUSP","GAMBIT_BESS1","N","V",,,,,,,,"5000.0",,"0.1","V",,,,,,,,"5000.0",,"0.1","V",,,,,,,,"5000.0",,"0.1",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QSUE23","YPLUSP","GAMBIT_BESS1","N","V","1.0","0.5",,"6.0",,"0.5","3.0",,,"10.6","V","21.0","20.5",,"1.0",,"0.5","3.0",,,"89.4","V","5000.0","5000.0",,"5000.0",,"5000.0","5000.0",,,"0.1",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QNRGTX","YNRGTX","GBY_GBYGT81","N","V",,,,,,,,,"48.51","51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QNRGTX","YNRGTX","GBY_GBYGT83","N","V",,,,,,,,,"50.66","57.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLCRA","YLCRA","GIDEON_GIDEONG3","N","V","1.56",,,"1.51",,"1.36","1.95",,,"35.0","V","1.56",,,"1.51",,"1.36",,,,"30.0","V",,,,"1.51",,"1.36",,,,"5.0","V",,,,,,"1.36",,,,"15.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QSUE55","YGIGAT","GIGA_ESS_BESS_1","N","V","21.0",,,"1.0",,"0.5","3.0",,,"87.1","V","100.0",,,"100.0",,"100.0","100.0",,,"37.8","V","5000.0",,,"5000.0",,"5000.0","5000.0",,,"0.1",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QSUE55","YGIGAT","GIGA_ESS_BESS_1","N","V",,,,,,,,"5000.0",,"0.1","V",,,,,,,,"5000.0",,"0.1","V",,,,,,,,"5000.0",,"0.1",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QBEEP1","YHENI1","GOMZ_BESS","N","V",,"0.0",,,,,,,,"5.0","V","0.96",,,"0.86",,,,,,"2.5","V","19.0",,,"18.9",,,,,,"1.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QBEEP1","YHENI1","GRDNE_BESS","N","V",,"0.0",,,,,,,,"5.0","V","0.96",,,"0.86",,,,,,"2.5","V","19.0",,,"18.9",,,,,,"1.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QCALP","YCALP","GUADG_CC1_2","N","V",,,,,,"3.0",,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QCALP","YCALP","GUADG_CC1_4","N","V",,,,,,"3.0",,,,"30.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QCALP","YCALP","GUADG_CC2_2","N","V",,,,,,"3.0",,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QCALP","YCALP","GUADG_CC2_4","N","V",,,,,,"3.0",,,,"30.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QBEEP1","YHENI1","HAMILTON_BESS","N","V",,"0.0",,,,,,,,"5.0","V","0.96",,,"0.86",,,,,,"2.5","V","19.0",,,"18.9",,,,,,"1.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","HAYSEN_HAYSENG1","N","V",,,,,,,,"8.65",,"5.0","V",,,,,,,,"8.61",,"5.0","V",,,,,,,,"8.56",,"5.0","V",,,,,,,,"8.52",,"5.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","HAYSEN_HAYSENG1","N","V","16.94",,,"16.94",,,"14.43",,,"12.0","V","16.76",,,"16.76",,,"14.25",,,"20.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","HAYSEN_HAYSENG2","N","V",,,,,,,,"8.25",,"5.0","V",,,,,,,,"8.2",,"5.0","V",,,,,,,,"8.15",,"5.0","V",,,,,,,,"8.11",,"5.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","HAYSEN_HAYSENG2","N","V","16.19",,,"16.19",,,"13.79",,,"12.0","V","16.0",,,"16.0",,,"13.61",,,"20.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","HAYSEN_HAYSENG3","N","V","17.82",,,"17.82",,,"15.15",,,"12.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","HAYSEN_HAYSENG3","N","V",,,,,,,,"9.31",,"5.0","V",,,,,,,,"9.25",,"5.0","V",,,,,,,,"9.2",,"5.0","V",,,,,,,,"9.14",,"5.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","HAYSEN_HAYSENG4","N","V",,,,,,,,"7.48",,"5.0","V",,,,,,,,"7.39",,"5.0","V",,,,,,,,"7.3",,"5.0","V",,,,,,,,"7.22",,"5.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","HAYSEN_HAYSENG4","N","V","14.91",,,"14.91",,,"12.71",,,"12.0","V","14.55",,,"14.55",,,"12.35",,,"20.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QSUE74","YSUEZ","HEIGHTTN_UNIT1","N","V",,"0.0",,,,,,,,"9.9","V","6.4","6.2",,,,,"6.4",,,"2.0","V","27.38","27.18",,,,,"19.38",,,"2.0","V","49.49","49.29",,,,,"41.49",,,"2.0","V","74.98","74.78",,,,,"66.98",,,"1.5","2024-12-01"
"2024-10-02","21","QEXELO","YEXELO","HLSES_UNIT3","N","V",,,,"1.0",,,,,,"50.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QEXELO","YEXELO","HLSES_UNIT4","N","V",,,,"1.0",,,,,,"35.0","V",,,,"25.0",,"25.0",,,,"50.0","V",,,,"25.0",,"25.0",,,,"65.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QEXELO","YEXELO","HLSES_UNIT4","N","V",,,,,,,,"350.0",,"75.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QBEEP1","YBEEPR","HOLCOMB_BESS","N","V",,"0.0",,,,,,,,"5.0","V","0.96",,,"0.86",,,,,,"2.5","V","19.0",,,"18.9",,,,,,"1.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QTEN22","YHOUSE","HOUSEMTN_BESS1","N","V","14.0",,,"14.0",,,,,,"10.0","V",,,,,,"4.74",,,,"10.0","V",,,,,,"4.74",,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QECNR","YEONCR","INDL_ESS","N","V",,,,,,,"0.0",,,"4.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QOCCID","YOCVEN","INGLCOSW_CC1_4","N","V","8.0",,,,,,,,,"23.0","V",,,,,,,"16.8",,,"21.4","V",,,,,,,"17.6",,,"21.4","V",,,,,,"5.5",,,,"40.0","V",,,,"11.1",,,,,,"50.0","2024-12-01"
"2024-10-02","21","QEDF21","YWATTB","JAD_UNIT1","N","V",,,,,,,,,"0.01","48.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QEDF21","YWATTB","JAD_UNIT2","N","V",,,,,,,,,"0.02","48.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QEDF21","YWATTB","JAD_UNIT3","N","V",,,,,,,,,"0.03","48.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QEDF21","YWATTB","JAD_UNIT4","N","V",,,,,,,,,"0.04","48.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QEDF21","YWATTB","JAD_UNIT5","N","V",,,,,,,,,"0.05","48.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QEDF21","YWATTB","JAD_UNIT6","N","V",,,,,,,,,"0.06","48.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QBEEP1","YHENI1","JDKNS_BESS","N","V",,"0.0",,,,,,,,"5.0","V","0.96",,,"0.86",,,,,,"2.5","V","19.0",,,"18.9",,,,,,"1.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLCRA","YPEDER","JOHNCI_UNIT_1","N","V",,,,,,,"0.0",,,"1.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QBEEP1","YHENI1","JUNCTION_BESS","N","V",,"0.0",,,,,,,,"5.0","V","0.96",,,"0.86",,,,,,"2.5","V","19.0",,,"18.9",,,,,,"1.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QSUE74","YSUEZ","K0_UNIT1","N","V",,"0.0",,,,,,,,"9.9","V","6.4","6.2",,,,,"6.4",,,"2.0","V","27.38","27.18",,,,,"19.38",,,"2.0","V","49.49","49.29",,,,,"41.49",,,"2.0","V","74.98","74.78",,,,,"66.98",,,"1.5","2024-12-01"
"2024-10-02","21","QEDF20","YCPS","LARDVFTN_G5","N","V",,,,,,,,,"0.05","75.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QSUE48","YSUE48","LBRA_ESS_BES1","N","V","0.49",,,"0.49",,,,,,"30.0","V","8.75",,,,,,"8.75",,,"30.0","V","17.5",,,"17.5",,,"17.5",,,"30.0","V","35.0",,,,,,"35.0",,,"50.0","V","70.0",,,,,,"52.5",,,"40.0","2024-12-01"
"2024-10-02","21","QSUE48","YSUE48","LBRA_ESS_BES1","N","V",,,,,,,,"0.65",,"30.0","V",,,,,,,,"1.13",,"40.0","V",,,,,,,,"2.13",,"40.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QNRGTX","YNRGTX","LEG_LEG_G1","N","V",,,,,,,,"25.0",,"40.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QNRGTX","YNRGTX","LEG_LEG_G1","N","V",,,,,,,"45.3",,,"19.0","V","50.95",,,,,,,,,"17.0","V",,,,"48.13",,,,,,"40.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QNRGTX","YNRGTX","LEG_LEG_G2","N","V",,,,,,,"46.05",,,"19.0","V","51.7",,,,,,,,,"17.0","V",,,,"48.88",,,,,,"40.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QCPSE","YCPS","LEON_CRK_LCPCT1","N","V",,,,,,,,,"0.25","45.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QCPSE","YCPS","LEON_CRK_LCPCT2","N","V",,,,,,,,,"2.32","45.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QCPSE","YCPS","LEON_CRK_LCPCT3","N","V",,,,,,,,,"0.28","45.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QCPSE","YCPS","LEON_CRK_LCPCT4","N","V",,,,,,,,,"0.38","45.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QBEEP1","YHENI1","LFSTH_BESS","N","V",,"0.0",,,,,,,,"5.0","V","0.96","0.0",,"0.86",,,,,,"2.5","V","19.0",,,"18.9",,"18.25",,,,"1.0","V","125.0",,,,,,,,,"2.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QSHEL2","YSJRRP","LIG_UNIT1","N","V",,,,,,"0.01",,,,"42.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QSHEL2","YSJRRP","LIG_UNIT2","N","V",,,,,,"0.01",,,,"40.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QENEL5","YENELT","LILY_BESS1","N","V",,,,"0.49",,,,,,"7.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QBEEP1","YBEEPR","LONESTAR_BESS","N","V",,"0.0",,,,,,,,"5.0","V","0.96",,,"0.86",,,,,,"2.5","V","19.0",,,"18.9",,,,,,"1.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QSUE74","YSUEZ","LOPENO_UNIT1","N","V","0.49",,,"2.49",,,"0.49",,,"1.9","V","6.4",,,,,,"6.4",,,"1.5","V","27.38",,,,,,"19.38",,,"1.5","V","49.49",,,,,,"41.49",,,"1.1","V","74.98",,,,,,"66.98",,,"1.1","2024-12-01"
"2024-10-02","21","QLCRA","YLCRA","LOSTPI_CC1_1","N","V","1.3",,,,,"4.0","1.7",,,"12.0","V","1.3",,,,,"4.0",,,,"3.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","LPCCS_CC1_2","N","V",,,,,,,,"10.14",,"0.1","V",,,,,,,,"10.14",,"1.0","V",,,,,,,,"10.13",,"1.0","V",,,,,,,,"10.13",,"1.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","LPCCS_CC1_2","N","V","19.64",,,"19.64",,,,,,"7.5","V","20.89",,,"20.89",,,"17.97",,,"7.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","LPCCS_CC1_4","N","V",,,,,,,,"9.96",,"0.3","V",,,,,,,,"9.96",,"2.0","V",,,,,,,,"9.95",,"2.0","V",,,,,,,,"9.94",,"2.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","LPCCS_CC1_4","N","V","19.34",,,"19.34",,,,,,"15.0","V","19.25",,,"19.25",,,"16.38",,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","LPCCS_CC2_2","N","V","13.98",,,"13.98",,,,,,"7.5","V","12.75",,,"12.75",,,"10.72",,,"7.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","LPCCS_CC2_2","N","V",,,,,,,,"6.9",,"0.1","V",,,,,,,,"6.9",,"1.0","V",,,,,,,,"6.87",,"1.0","V",,,,,,,,"6.85",,"1.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","LPCCS_CC2_4","N","V","19.34",,,"19.34",,,,,,"15.0","V","19.27",,,"19.27",,,"16.4",,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","LPCCS_CC2_4","N","V",,,,,,,,"9.97",,"0.3","V",,,,,,,,"9.96",,"2.0","V",,,,,,,,"9.96",,"2.0","V",,,,,,,,"9.95",,"2.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QSUE74","YSUEZ","L_463S_UNIT1","N","V",,"0.0",,,,,,,,"9.9","V","6.4","6.2",,,,,"6.4",,,"2.0","V","27.38","27.18",,,,,"19.38",,,"2.0","V","49.49","49.29",,,,,"41.49",,,"2.0","V","74.98","74.78",,,,,"66.98",,,"1.5","2024-12-01"
"2024-10-02","21","QTEN24","YSMTTX","L_FRESNO_BESS","N","V",,,,,,,"2.5",,,"9.9","V","0.5",,,,,,,,,"5.0","V",,,,"0.5",,,,,,"5.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QTEN25","YMADER","MADERO_UNIT1","N","V","3.88",,,"3.88",,,,,,"30.0","V",,,,"28.88",,,,,,"30.0","V",,,,"44.88",,,,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QTEN25","YMADER","MADERO_UNIT2","N","V","3.88",,,"3.88",,,,,,"30.0","V",,,,"28.88",,,,,,"30.0","V",,,,"44.88",,,,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QSUE74","YSUEZ","MAGNO_TN_UNIT1","N","V","0.49",,,"2.49",,,"0.49",,,"2.5","V","6.4",,,,,,"6.4",,,"2.0","V","27.38",,,,,,"19.38",,,"2.0","V","49.49",,,,,,"41.49",,,"1.5","V","74.98",,,,,,"66.98",,,"1.5","2024-12-01"
"2024-10-02","21","QBEEP1","YHENI1","MAINLAND_BESS","N","V",,"0.0",,,,,,,,"5.0","V","0.96",,,"0.86",,,,,,"2.5","V","19.0",,,"18.9",,,,,,"1.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLCRA","YLCRA","MARBFA_MARBFAG1","N","V","0.68",,,,,,,,,"18.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLCRA","YLCRA","MARBFA_MARBFAG2","N","V","0.68",,,,,,,,,"18.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLCRA","YLCRA","MARSFO_MARSFOG1","N","V","0.78",,,,,,,,,"27.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLCRA","YLCRA","MARSFO_MARSFOG2","N","V","0.8",,,,,,,,,"28.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLCRA","YLCRA","MARSFO_MARSFOG3","N","V","0.81",,,,,,,,,"26.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QTEN24","YSMTTX","MAYBERRY_BESS","N","V","0.5",,,,,,,,,"5.0","V",,,,"1.0",,,,,,"5.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","MDANP_CT1","N","V",,,,,,,,"8.16",,"5.0","V",,,,,,,,"8.11",,"5.0","V",,,,,,,,"8.05",,"5.0","V",,,,,,,,"8.0",,"5.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","MDANP_CT1","N","V","16.09",,,"16.09",,,"13.72",,,"14.0","V","15.84",,,"15.84",,,"13.46",,,"20.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","MDANP_CT2","N","V",,,,,,,,"7.24",,"5.0","V",,,,,,,,"7.17",,"5.0","V",,,,,,,,"7.1",,"5.0","V",,,,,,,,"7.02",,"5.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","MDANP_CT2","N","V","14.46",,,"14.46",,,"12.34",,,"14.0","V","14.11",,,"14.11",,,"11.99",,,"20.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","MDANP_CT3","N","V",,,,,,,,"7.97",,"5.0","V",,,,,,,,"7.93",,"5.0","V",,,,,,,,"7.9",,"5.0","V",,,,,,,,"7.86",,"5.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","MDANP_CT3","N","V","15.68",,,"15.68",,,"13.37",,,"14.0","V","15.5",,,"15.5",,,"13.19",,,"20.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","21","QLUMN","YLUMN","MDANP_CT4","N","V",,,,,,,,"6.96",,"5.0","V",,,,,,,,"6.9",,"5.0","V",,,,,,,,"6.84",,"5.0","V",,,,,,,,"6.79",,"5.0",,,,,,,,,,,,"2024-12-01"
